gene	chr_name	meanPos	Pvalue	FC	Log2FC
gene-LOC117893308	NC_048530	8975352.5	0.0488932754198914	0.879566351783099	-0.185135680603739
gene-LOC117893316	NC_048530	8980644	0.527625408389773	0.973046319937886	-0.0394196116136492
gene-LOC117893273	NC_048530	8988687.5	0.119787863893593	0.956061080453037	-0.0648253034054722
gene-LOC117893363	NC_048530	8997164.5	0.0499950207480149	0.872732941037198	-0.196387842618433
gene-LOC117893452	NC_048530	9000198.5	0.0679333831748788	0.828672280229283	-0.271126431243648
gene-LOC117898989	NC_048530	9004405.5	0.0370117227018439	0.826233103315584	-0.275379231458645
gene-LOC117899092	NC_048530	9011485	0.2738695951234	0.895089357677882	-0.159896379612558
gene-LOC117891782	NC_048530	9017383.5	0.121123448258706	0.91304495397038	-0.131242201519555
gene-LOC117891837	NC_048530	9019720	0.563391252308842	0.93464639819256	-0.0975074369048627
gene-LOC117891619	NC_048530	9027169	0.453863555833151	0.985596756062124	-0.0209305872522627
gene-LOC117890380	NC_048530	9039782.5	0.111443319636826	0.886791509981452	-0.173333136777645
gene-LOC117896631	NC_048530	9047109.5	0.019389765103917	0.877749014178713	-0.188119624106346
gene-LOC117896639	NC_048530	9048536	0.0490915945948776	0.835212998971608	-0.259783929188931
gene-LOC117892029	NC_048530	9052300	0.855377510848674	0.996219946985045	-0.00546379697834354
gene-LOC117890094	NC_048530	9057456	0.350474383462607	0.80075737492099	-0.320562914702959
gene-LOC117889609	NC_048530	9072660.5	0.0020449242790946	0.851668261700811	-0.231636507625936
gene-LOC117889608	NC_048530	9071047	0.338635606400579	1.11051249096759	0.151225620310058
gene-LOC117902026	NC_048530	9095866	0.243619990610075	1.02679521723553	0.0381484810350674
gene-LOC117902110	NC_048530	9109165.5	0.17507044971464	0.992309874138371	-0.0111373854914838
gene-LOC117889652	NC_048530	9110057.5	0.466106295701116	1.09908689753682	0.136305455158251
gene-LOC117902086	NC_048530	9111113.5	0.168697349384696	0.88421174210221	-0.177536201852851
gene-LOC117902014	NC_048530	9116830	4.78948175900553E-05	0.945668090783623	-0.0805941774988135
gene-LOC117902066	NC_048530	9124647.5	0.167339436297468	1.15942363032318	0.213407794729421
gene-LOC117902076	NC_048530	9128961.5	0.914805615703405	1.00856748262736	0.0123076170145566
gene-LOC117902101	NC_048530	9132311.5	0.758322602873198	0.972753768810389	-0.0398534301405036
gene-LOC117902095	NC_048530	9135881.5	0.240082689080702	0.947050037681656	-0.07848744194124
gene-LOC117903031	NC_048530	9140116	0.573503721886479	0.946255180252881	-0.0796988017655469
gene-LOC117903075	NC_048530	9142232	0.00367996244099746	1.07978624340659	0.110745741926186
gene-LOC117903115	NC_048530	9144875	0.000670170737280871	0.508636924957675	-0.975291895305999
gene-LOC117903089	NC_048530	9145477	0.586851001484864	0.928033076653189	-0.107751868550558
gene-LOC117903074	NC_048530	9149114	0.00281761699557252	0.868815363844043	-0.202878479376734
gene-LOC117903066	NC_048530	9152153.5	0.111776213597848	0.867817183257203	-0.204536942295139
gene-LOC117902780	NC_048530	9155161	0.518427540335192	1.13785898552409	0.186321776018179
gene-LOC117903083	NC_048530	9159891	0.638067531496378	0.976851641167606	-0.0337886246121126
gene-LOC117903103	NC_048530	9161998.5	0.342048887496733	0.872303344434755	-0.197098173865534
gene-LOC117903044	NC_048530	9166930.5	0.0105416410345356	0.912144578062025	-0.132665580232276
gene-LOC117903071	NC_048530	9172455	0.192662949928375	0.317849920238569	-1.65358236848675
gene-LOC117902936	NC_048530	9177010.5	0.0326871532474331	0.894286126338254	-0.161191600161352
gene-LOC117903062	NC_048530	9180820	0.0237814648261866	1.11226103817871	0.153495416020258
gene-LOC117902984	NC_048530	9183910.5	0.154724852965611	0.87796393494705	-0.187766417019313
gene-LOC117902591	NC_048530	9190555.5	0.0796325404218384	1.16436465118008	0.219542946616162
gene-LOC117893616	NC_048530	9209401	0.0671084955831473	1.48615080499072	0.571580518684922
gene-LOC117901615	NC_048530	9221137.5	0.183824472005269	1.05263404201152	0.0740039572177427
gene-LOC117903701	NC_048530	9242868.5	3.72920434012453E-07	1.21158705969104	0.276898074679346
gene-LOC117903703	NC_048530	9263888.5	0.389055798700519	0.880793412431521	-0.183124416048565
gene-LOC117903508	NC_048530	9305994.5	0.11710843025512	0.808191372773747	-0.307231143666613
gene-LOC117900879	NC_048530	9353507	0.798461606769418	1.05646969800575	0.079251388035968
gene-LOC117894919	NC_048530	9359425	0.352946771012535	1.24174887614738	0.312373441055536
gene-LOC117890902	NC_048530	9363110	0.0182421041220244	1.14250466956335	0.192200061775354
gene-LOC117890395	NC_048530	9367872.5	0.978389246875449	0.997587043076116	-0.00348536770216423
gene-LOC117900259	NC_048530	9374828.5	0.353966680185697	1.12329056047062	0.167731156527132
gene-LOC117903078	NC_048530	9384095.5	1.13302397293196E-06	1.14727364648347	0.198209542477244
gene-LOC117895785	NC_048530	9386743.5	0.0250986328315129	0.0852750434633393	-3.55173260461704
gene-LOC117902576	NC_048530	9420888	0.00279306731969763	1.86161000652553	0.896550870650676
gene-LOC117903672	NC_048530	9491118.5	0.0283049730169364	1.06308174056129	0.0882525302355219
gene-LOC117900699	NC_048530	9505525	0.297272254805431	0.943612472123484	-0.0837336074759616
gene-LOC117900785	NC_048530	9517318.5	0.356820091237614	1.11792765157638	0.160826824952698
gene-LOC117900283	NC_048530	9515920	0.312728092583471	1.24826295713092	0.319921882106819
gene-LOC117899707	NC_048530	9536217.5	0.0605679468532914	1.17868276793471	0.237175481921845
gene-LOC117899854	NC_048530	9551219	0.0605823411057922	0.88179267844843	-0.181488596625007
gene-LOC117901352	NC_048530	9546334.5	0.563936135497235	1.19323810280258	0.254881952050464
gene-LOC117900038	NC_048530	9552467	0.00163452782445449	0.906986353166486	-0.140847251263832
gene-LOC117901175	NC_048530	9559399.5	0.154712641668772	0.846218793536907	-0.240897368255476
gene-LOC117900946	NC_048530	9560467	0.041651308539076	0.511296397921901	-0.96776823259909
gene-LOC117900868	NC_048530	9565842	0.10827748377646	0.748504067708513	-0.417917938327179
gene-LOC117901030	NC_048530	9567031	0.557216648474418	1.25845247717138	0.331650737163423
gene-LOC117901256	NC_048530	9568467	0.0381714488213541	0.824134200635141	-0.27904881230128
gene-LOC117900610	NC_048530	9570075.5	0.151968511644818	1.10462677360379	0.1435590005438
gene-LOC117900124	NC_048530	9572287.5	0.0175560474336557	0.792710884194639	-0.335133309654681
gene-LOC117894509	NC_048530	9574683.5	0.414603243679658	0.862521382217443	-0.213367872733309
gene-LOC117894498	NC_048530	9576977.5	0.0018041452875599	0.815452808287982	-0.294326706875907
gene-LOC117903151	NC_048530	9582903.5	0.503457293052035	1.0276832066538	0.0393956082815539
gene-LOC117903178	NC_048530	9587635.5	0.0869833517290536	1.89522838998675	0.922371715017459
gene-LOC117903824	NC_048530	9596496	0.892163812295595	1.01375578156372	0.0197101423187718
gene-LOC117903826	NC_048530	9601734.5	6.83710967072278E-13	0.773266929204308	-0.370961581171278
gene-LOC117903825	NC_048530	9605337	0.0964861753625322	0.866560886884496	-0.206626974330231
gene-LOC117903300	NC_048530	9611517.5	0.0488711298110721	0.936761584065066	-0.0942461817459517
gene-LOC117903304	NC_048530	9612187	0.761279598193267	0.922031894544693	-0.117111438261382
gene-LOC117903298	NC_048530	9615350	0.762376205896238	0.989780383892672	-0.0148196446618307
gene-LOC117903302	NC_048530	9623012.5	0.878376367729026	0.992786328488399	-0.0104448464192881
gene-LOC117903297	NC_048530	9662607	0.0605872786176636	1.3229427091034	0.403750586119944
gene-LOC117896615	NC_048530	9677814	0.481140283805222	0.981932958950435	-0.0263035663671705
gene-LOC117897198	NC_048530	9775567	0.298460157713159	1.54686601532086	0.629348240482243
gene-LOC117889623	NC_048530	9865510	0.980360226521613	1.08987477753608	0.124162384354725
gene-LOC117889626	NC_048530	9870822.5	0.475542229579154	0.902265682494277	-0.148375780721524
gene-LOC117889627	NC_048530	9872312.5	0.00219340275539375	0.807973042458832	-0.307620935771366
gene-LOC117889625	NC_048530	9874003.5	0.0236948790812544	0.932383122634484	-0.101005204869217
gene-LOC117889622	NC_048530	9877506.5	0.402308741822439	0.963447753868492	-0.0537216611411768
gene-LOC117897352	NC_048530	9880943.5	0.250851577516119	0.849831383635345	-0.234751472607023
gene-LOC117897345	NC_048530	9882583.5	0.175595804909767	0.876707618005065	-0.189832310808555
gene-LOC117900294	NC_048530	9885420	0.113483160557308	1.12932577279641	0.175461715520118
gene-LOC117894573	NC_048530	9887350.5	0.980994005836996	0.941814564832516	-0.0864850613036863
gene-LOC117894582	NC_048530	9889390	0.239439813198182	0.852333370132835	-0.230510277853224
gene-LOC117896776	NC_048530	9895478	0.383386131930705	1.10253411574881	0.140823297832801
gene-LOC117902737	NC_048530	9922999.5	0.122632611909255	1.5609388417603	0.642414013025242
gene-LOC117890418	NC_048530	9946483	0.824226140902768	0.959443934696318	-0.059729590185114
gene-LOC117902135	NC_048530	9948625.5	0.42318481695219	0.901217460653212	-0.150052829523327
gene-LOC117900314	NC_048530	9977792.5	2.19230078766036E-06	1.32269176187279	0.403476897271246
gene-LOC117900309	NC_048530	9981130.5	0.204410464665105	0.874072336885181	-0.194175414993223
gene-LOC117898260	NC_048530	9983444.5	0.121811980740219	1.09869526767576	0.135791298229208
gene-LOC117903215	NC_048530	9993781	0.786076217653236	1.02811505198582	0.0400017194361784
gene-LOC117903214	NC_048530	10016570	0.000303320719805661	1.39551675630916	0.480799447298278
gene-LOC117903217	NC_048530	10004794.5	0.0025817631355815	1.36807417709609	0.452146455390068
gene-LOC117903219	NC_048530	10007217.5	1.7870373884261E-06	0.76735181479397	-0.38203991991324
gene-LOC117894797	NC_048530	10049664	2.70731824370664E-06	0.9223519095569	-0.116610800514808
gene-LOC117894806	NC_048530	10052112	0.609622133154178	0.979045236998901	-0.0305525734790191
gene-LOC117894952	NC_048530	10053859.5	0.116899219703407	1.90008931344132	0.92606723383543
gene-LOC117901396	NC_048530	10055410.5	0.227556999425271	1.03578439116661	0.0507237229401571
gene-LOC117899153	NC_048530	10058447	0.0201029414637773	0.840413402233625	-0.250828925758585
gene-LOC117895759	NC_048530	10061468	0.448369654380847	1.06995922828594	0.0975558225419562
gene-LOC117895769	NC_048530	10063291	0.297912049679495	0.865189466538215	-0.208911993925874
gene-LOC117903303	NC_048530	10076591.5	0.0232332373124854	1.08945903813887	0.123611954521881
gene-LOC117903329	NC_048530	10075803.5	0.000256249904130194	1.17599472987394	0.233881594866649
gene-LOC117903049	NC_048530	10132902.5	0.347284985197774	1.08544544488162	0.11828721708468
gene-LOC117903050	NC_048530	10140397.5	0.0018467736882673	0.85214480324781	-0.230829489345934
gene-LOC117903051	NC_048530	10143387	0.434054996737741	0.943634233450599	-0.0837003368297644
gene-LOC117903055	NC_048530	10146127	0.012122945363547	0.880652432590809	-0.183355352376319
gene-LOC117903052	NC_048530	10148932.5	0.264812204753886	0.873165903545218	-0.19567229958688
gene-LOC117903056	NC_048530	10150932	0.379686882677736	0.862291253605779	-0.213752848355462
gene-LOC117903054	NC_048530	10151939	0.803001153098566	0.977523113238964	-0.0327972799752914
gene-LOC117903048	NC_048530	10157134	0.131959340570708	1.4245858491672	0.510542564754658
gene-LOC117903053	NC_048530	10164162	0.134815281304258	0.796169602589469	-0.328852303878326
gene-LOC117890194	NC_048530	10172456.5	0.41759604587685	1.01700486114828	0.0243265751027391
gene-LOC117901716	NC_048530	10179511	0.890713200248975	0.985692260222972	-0.0207907971167636
gene-LOC117901726	NC_048530	10180719.5	0.849735127035118	0.967956198830367	-0.0469863295775159
gene-LOC117894359	NC_048530	10184756	1.12824899465179E-07	0.92360362444233	-0.114654260282572
gene-LOC117894371	NC_048530	10193991.5	0.118345009356293	1.17306353862212	0.230281158611463
gene-LOC117894390	NC_048530	10202472	0.559261049113652	0.957529023889031	-0.0626118773159181
gene-LOC117894380	NC_048530	10205962	0.150131806585327	0.980577143198361	-0.0282969614288593
gene-LOC117894407	NC_048530	10210438.5	0.00177133739465235	0.927140635064585	-0.109139901536736
gene-LOC117894399	NC_048530	10212051	0.00099361731087155	0.717022744711095	-0.479909211439324
gene-LOC117894350	NC_048530	10215912.5	0.151235058506685	1.13887252472255	0.187606273610784
gene-LOC117898253	NC_048530	10221764.5	0.00034052104323953	1.06432420394462	0.0899376773227925
gene-LOC117897438	NC_048530	10225378	0.0946690191098795	1.16350038881105	0.218471692853853
gene-LOC117897429	NC_048530	10229662.5	0.164262708099186	0.881934016842642	-0.181257372364021
gene-LOC117902212	NC_048530	10232633	0.233277942548935	0.907685474241005	-0.139735624861901
gene-LOC117903374	NC_048530	10238654.5	0.353716003120392	1.14587091163074	0.196444526084379
gene-LOC117903375	NC_048530	10243733	0.624902739939934	0.981361925749225	-0.0271427951526366
gene-LOC117903380	NC_048530	10250323.5	0.830471204008473	1.01743787125944	0.024940700572591
gene-LOC117903379	NC_048530	10247458.5	0.274925873152448	0.920545855566342	-0.119438505902718
gene-LOC117903377	NC_048530	10252221	0.000269672838152042	0.777286408382088	-0.363481805370437
gene-LOC117903376	NC_048530	10255864.5	0.232105498754875	1.12862842235643	0.1745705866782
gene-LOC117897543	NC_048530	10263020	8.18221766915045E-06	0.929545778054986	-0.105402178482114
gene-LOC117897529	NC_048530	10284629.5	0.282536441912953	1.17485269337761	0.232479878614816
gene-LOC117897603	NC_048530	10306410	0.0197576659887678	0.863718518044809	-0.211366873685586
gene-LOC117897647	NC_048530	10310563	0.485995576343112	0.661550768694058	-0.596076218908513
gene-LOC117897551	NC_048530	10312351.5	0.779703671120853	0.95271136058589	-0.0698889024996552
gene-LOC117897559	NC_048530	10316461.5	0.922630797924166	1.01338886638991	0.0191878838721511
gene-LOC117897654	NC_048530	10323090	0.919523949609703	0.9947218966423	-0.0076348601013212
gene-LOC117897610	NC_048530	10326144	0.255147581540177	1.05281926135378	0.074257788567806
gene-LOC117897630	NC_048530	10328259	9.41778303519263E-10	1.19233224860934	0.253786305121098
gene-LOC117897587	NC_048530	10329660	0.0261969207247971	0.897013447326869	-0.156798481820454
gene-LOC117897620	NC_048530	10331624.5	6.30488985014677E-06	0.803626339375404	-0.315403244773929
gene-LOC117897564	NC_048530	10338327.5	1.71582758985373E-07	1.3474907692228	0.430275390052282
gene-LOC117902687	NC_048530	10351026	0.407465660332571	0.516636408096937	-0.952778779092941
gene-LOC117903605	NC_048530	10358772.5	0.925983222726216	0.983181724307619	-0.0244699961985706
gene-LOC117903604	NC_048530	10373866	0.0473483932484448	0.882017398686908	-0.181120980202358
gene-LOC117903606	NC_048530	10373025.5	4.13070179801807E-07	0.658904289566515	-0.601859175930024
gene-LOC117903602	NC_048530	10394516.5	0.307380090550026	1.25169354079692	0.323881382324567
gene-LOC117889571	NC_048530	10411253	0.142439285236662	0.834094018486807	-0.261718082488693
gene-LOC117889570	NC_048530	10414105.5	0.522634763955915	0.962351822619661	-0.0553636749497013
gene-LOC117889572	NC_048530	10418825	0.851019650002593	0.990154296763829	-0.0142747355225321
gene-LOC117903912	NC_048530	10430739	0.347585120799133	1.1068122903285	0.146410569206447
gene-LOC117903288	NC_048530	10451854	0.542338839046178	0.957629675318897	-0.062460235241641
gene-LOC117903281	NC_048530	10458580.5	3.96575882063217E-06	1.09269290543683	0.127887997482928
gene-LOC117903287	NC_048530	10462397	0.387768214895655	0.901161605767274	-0.150142246415124
gene-LOC117903283	NC_048530	10481933.5	0.0815532523362629	2.06953973795298	1.04930995052389
gene-LOC117899180	NC_048530	10509199	0.000500460126270418	0.921929808502409	-0.117271180220072
gene-LOC117901911	NC_048530	10539449	0.112644851153132	1.474423361624	0.560150835164333
gene-LOC117894987	NC_048530	10553641.5	0.0963030104496469	3.09359265905685	1.62928324609308
gene-LOC117891169	NC_048530	10558814.5	0.0631947175112082	1.18478910224102	0.244630275807639
gene-LOC117891160	NC_048530	10563253	0.230001510525396	0.900584684839507	-0.151066151178251
gene-LOC117891194	NC_048530	10564549.5	0.162125293792103	0.900476231439615	-0.151239898974307
gene-LOC117903764	NC_048530	10566594	0.308556969700687	0.927438791183116	-0.108676024550684
gene-LOC117903766	NC_048530	10570687	0.0709160086314672	1.03218593602515	0.0457028785315359
gene-LOC117903765	NC_048530	10573791.5	0.157417939436722	1.06669418192961	0.0931466190365544
gene-LOC117903763	NC_048530	10577105	0.320952397386086	0.914284424645618	-0.129285051931028
gene-LOC117903658	NC_048530	10599134.5	0.0560827676496682	1.28382930910388	0.360453402398704
gene-LOC117903659	NC_048530	10621020.5	0.0341431395762747	0.85613463190339	-0.22409040865057
gene-LOC117903662	NC_048530	10624031	0.0904351798473654	0.848928221883744	-0.236285517917128
gene-LOC117903660	NC_048530	10627994	0.178994556909339	1.12732424864501	0.172902532928926
gene-LOC117903663	NC_048530	10631577	0.176276435831322	1.37578442312361	0.460254426394648
gene-LOC117903393	NC_048530	10634450.5	0.349261139614354	1.12535632389779	0.170381877288269
gene-LOC117903396	NC_048530	10636424	0.0261099852779918	0.788435009479253	-0.342936255998717
gene-LOC117903389	NC_048530	10646995.5	0.269718004940749	1.12671368582257	0.172120952491298
gene-LOC117903392	NC_048530	10658221	0.3378126796227	2.00581500642464	1.00418855429466
gene-LOC117903390	NC_048530	10662070.5	0.0286557992422155	0.849469479736927	-0.235365980583419
gene-LOC117903395	NC_048530	10667189.5	0.495175052757572	0.954857394014438	-0.0666428091846321
gene-LOC117903391	NC_048530	10671057	0.272335723447628	0.935774711190144	-0.0957668537223153
gene-LOC117903394	NC_048530	10673439	0.118174354182207	0.910801616350346	-0.134791243137729
gene-LOC117890371	NC_048530	10675036.5	0.265229903941717	0.796307117973713	-0.328603141349512
gene-LOC117891506	NC_048530	10739396	0.16156221246213	1.4099586233984	0.495652825961789
gene-LOC117891520	NC_048530	10709543	0.0913909692273922	1.28613300051996	0.363039841164314
gene-LOC117894732	NC_048530	10800805	0.732728494167734	0.884048546037497	-0.177802499926162
gene-LOC117895025	NC_048530	10813000.5	0.0546498118204108	4.39904002425762	2.13718872753476
gene-LOC117895034	NC_048530	10828244.5	NaN	0	NA
gene-LOC117895041	NC_048530	10831402	0.34445620543137	0.359624904963143	-1.47543516017889
gene-LOC117890300	NC_048530	10838421	0.881674487051454	1.00387258776374	0.00557617300780322
gene-LOC117890286	NC_048530	10850684	0.156416962665292	1.14599240696616	0.196597485221735
gene-LOC117903065	NC_048530	10864833	0.000165218128661437	1.20812092065485	0.272764861035823
gene-LOC117903061	NC_048530	10876821.5	0.936923933491137	0.999165886659004	-0.0012038733338251
gene-LOC117903064	NC_048530	10879739	0.0451793358468812	0.752263616198987	-0.410689779875813
gene-LOC117903063	NC_048530	10894472.5	0.104458299555976	1.14943801236178	0.200928665560555
gene-LOC117903060	NC_048530	10910768	0.305889337352358	1.06858993277098	0.0957083306489572
gene-LOC117903068	NC_048530	10913356.5	0.0169818410920002	1.24846619376244	0.320156756186752
gene-LOC117902177	NC_048530	10915027	0.74525413490452	1.01723635860139	0.0246549336334567
gene-LOC117903070	NC_048530	10917720.5	0.414507753137148	1.16352351747688	0.218500371211139
gene-LOC117903098	NC_048530	10919805	0.306598642404408	1.25361792067846	0.326097708638152
gene-LOC117895537	NC_048530	10922736.5	0.0121673557069054	1.16935501934887	0.22571300249219
gene-LOC117895553	NC_048530	10926057	0.382646805620622	1.12219538098238	0.166323879721091
gene-LOC117895561	NC_048530	10928924.5	0.104762860064825	1.07781120349852	0.108104488266115
gene-LOC117898244	NC_048530	10930936.5	0.138890649835302	0.87178326993093	-0.197958577154704
gene-LOC117898238	NC_048530	10932230	0.243850881052478	0.903784655612078	-0.145949031638439
gene-LOC117901383	NC_048530	10934857.5	6.74130478190872E-12	1.18038906213126	0.239262457463294
gene-LOC117892703	NC_048530	10937003	0.642135673954911	0.760394443753892	-0.395180104718352
gene-LOC117902694	NC_048530	10942837	0.00527442300128006	1.32846695197492	0.409762338618841
gene-LOC117893191	NC_048530	10954768.5	0.000698778713425016	0.853535657354558	-0.228476670264646
gene-LOC117893176	NC_048530	10957390	0.99648608880977	1.00192457914163	0.00277391233191437
gene-LOC117889597	NC_048530	10961806.5	0.0500699479921324	0.906716122297738	-0.141277157207497
gene-LOC117889601	NC_048530	10963893.5	0.42102679775095	0.817461241661709	-0.290777765240567
gene-LOC117889598	NC_048530	10969309.5	0.0516137785688935	0.981382306235121	-0.027112834217883
gene-LOC117889596	NC_048530	10968142.5	0.223776849744047	0.801248167995863	-0.319678941784757
gene-LOC117889599	NC_048530	10979436	0.00235569876990609	0.744164468870258	-0.426306586187195
gene-LOC117896792	NC_048530	11057427	0.137319542119059	1.54831404586071	0.630698124230529
gene-LOC117895090	NC_048530	11104091.5	0.239866710284748	1.77804091697789	0.830288524416199
gene-LOC117895581	NC_048530	11108600	0.760324245895218	1.26070077232734	0.334225892234913
gene-LOC117903305	NC_048530	11119356	0.835261040850729	1.02381872240386	0.0339602940090629
gene-LOC117903306	NC_048530	11120485.5	0.00153314968065769	1.21089540045371	0.276074247555549
gene-LOC117903307	NC_048530	11125949.5	0.229241532319916	0.517129181368629	-0.951403377132491
gene-LOC117900064	NC_048530	11140589	0.307455614960404	1.29009758728616	0.367480200042943
gene-LOC117903456	NC_048530	11150812.5	0.268104635639642	0.87153930291016	-0.198362369337273
gene-LOC117903458	NC_048530	11152477	0.154270303221283	1.13412683469332	0.181581992617636
gene-LOC117903455	NC_048530	11154026.5	0.161801618520902	0.865434069753077	-0.208504178083762
gene-LOC117903457	NC_048530	11156411	0.303282508231806	1.05915197977052	0.082909619291943
gene-LOC117903452	NC_048530	11163777	0.155514204795692	1.29977508819786	0.378262002320081
gene-LOC117903454	NC_048530	11165742	0.509089023322048	0.979575360843841	-0.0297716084859303
gene-LOC117900549	NC_048530	11170884.5	0.128613148545365	0.872648580666092	-0.196527303575961
gene-LOC117895828	NC_048530	11173069	0.00608206194226204	0.860348527086228	-0.21700688107339
gene-LOC117895837	NC_048530	11175288	0.136729452122974	0.909171112776194	-0.137376248959276
gene-LOC117896905	NC_048530	11177902.5	0.0111294710759166	0.844039057208682	-0.24461833489147
gene-LOC117897141	NC_048530	11179973	0.746644344876152	0.980973823836808	-0.0277134545943962
gene-LOC117896818	NC_048530	11183141	0.568083219880543	0.969859084403234	-0.0441529486195815
gene-LOC117897299	NC_048530	11187618	0.0239412175773727	0.932107000329845	-0.101432517706744
gene-LOC117897385	NC_048530	11191283.5	0.230892778044694	0.910456634801746	-0.135337791849313
gene-LOC117892657	NC_048530	11198592	0.602043509923963	0.981921561735841	-0.0263203117063
gene-LOC117900274	NC_048530	11203935	0.0431210224650134	0.909509323220631	-0.136839668120849
gene-LOC117889615	NC_048530	11208521.5	0.254835370221529	1.21840870827853	0.284998158284985
gene-LOC117889616	NC_048530	11212842	0.669373062715989	1.02820736885242	0.0401312565986096
gene-LOC117889617	NC_048530	11213188.5	0.515806241193368	1.03866706615182	0.0547332875582178
gene-LOC117889614	NC_048530	11217547.5	0.1941756409799	1.07127071029625	0.0993230954489857
gene-LOC117896661	NC_048530	11224528.5	0.526717725714095	1.04875060624942	0.0686716446415314
gene-LOC117896650	NC_048530	11231253	0.523564248545954	1.03032099565688	0.043093877889854
gene-LOC117903732	NC_048530	11237282	0.575221988491871	1.05220746839777	0.0734191952368342
gene-LOC117903731	NC_048530	11242604	0.0911625761307902	1.19850501469305	0.261235945413961
gene-LOC117903734	NC_048530	11256169.5	0.0980834676664534	1.37885745623881	0.463473321386534
gene-LOC117891479	NC_048530	11352333	0.981208492650868	1.01435122441557	0.0205572795473756
gene-LOC117890926	NC_048530	11408140.5	0.0678477522550179	1.27853136508889	0.354487553386091
gene-LOC117891570	NC_048530	11422684.5	0.086259355317178	0.487419530556631	-1.0367640348957
gene-LOC117890890	NC_048530	11471966.5	0.341173001185956	0.925240637296864	-0.112099463220258
gene-LOC117889787	NC_048530	11492653	0.051367283289902	1.15491127468936	0.207782021786411
gene-LOC117891142	NC_048530	11506058	0.421800198996715	1.35006208459667	0.433025753261449
gene-LOC117902518	NC_048530	11512774	0.019434311867331	1.42770174537464	0.513694624037321
gene-LOC117902499	NC_048530	11514763.5	0.51733216778179	0.625624483439259	-0.676631122131421
gene-LOC117902410	NC_048530	11540301	0.27302924790392	1.2621681589477	0.335904133710516
gene-LOC117902438	NC_048530	11548228	0.00669852550684992	0.934151675202218	-0.0982712801810468
gene-LOC117902428	NC_048530	11551852.5	0.839566270710991	0.95284167803627	-0.0696915757017247
gene-LOC117902378	NC_048530	11559624.5	0.339230530830253	1.05519665361027	0.0775118944296196
gene-LOC117902322	NC_048530	11581113.5	0.183130604418776	1.17528769971492	0.233013958616681
gene-LOC117902470	NC_048530	11595412.5	0.0024484040611459	1.07772943338192	0.107995031418263
gene-LOC117902507	NC_048530	11598946.5	0.14912294952068	0.900604419265532	-0.151034537886236
gene-LOC117902452	NC_048530	11601050	1.47862074211401E-05	0.891361906863647	-0.165916787462942
gene-LOC117902536	NC_048530	11602468	0.572547025253504	0.878847472586372	-0.186315293156285
gene-LOC117902543	NC_048530	11611743.5	0.125730475700479	1.16274927036269	0.217540034556599
gene-LOC117902443	NC_048530	11627044	0.000150617090314932	1.11639281347458	0.158844742524545
gene-LOC117902527	NC_048530	11636262.5	0.0902533146950018	1.0142308699652	0.0203860912386773
gene-LOC117902433	NC_048530	11642058	0.0244000690345022	1.131472070292	0.178200972984351
gene-LOC117903685	NC_048530	11649671	0.0832342813250399	0.879183253973055	-0.185764187717725
gene-LOC117903687	NC_048530	11657201	0.469176141361217	1.05157204252034	0.0725476915594374
gene-LOC117903686	NC_048530	11660935	0.0254039530817173	1.84657132223507	0.884848986479442
gene-LOC117899631	NC_048530	11665922.5	0.495350375364822	1.14222934763468	0.191852357771234
gene-LOC117903242	NC_048530	11675637	0.0145166764714862	0.891564035607329	-0.165589673329443
gene-LOC117903264	NC_048530	11676981.5	0.65346424295187	1.42321822620596	0.50915689146854
gene-LOC117903253	NC_048530	11682338.5	0.0647383170939578	0.879864848522401	-0.184646159024757
gene-LOC117903225	NC_048530	11685222	0.0604506856354308	0.835623885289841	-0.259074364214374
gene-LOC117894299	NC_048530	11690798	0.0434121459904736	0.939561534922462	-0.0899404433854105
gene-LOC117903057	NC_048530	11726895	0.506176364377119	1.35082472594356	0.433840492267979
gene-LOC117897337	NC_048530	11751236.5	0.208003708717008	1.69843119963679	0.764202778444865
gene-LOC117890761	NC_048530	11781328	0.967628970836972	1.03438637209532	0.04877517306821
gene-LOC117897327	NC_048530	11852891	0.907805988997323	1.00328821818864	0.00473611364697568
gene-LOC117902788	NC_048530	11887655.5	0.122923925353218	2.32209602805247	1.21542763470584
gene-LOC117903804	NC_048530	11964465	0.0238927214533542	1.64715384569199	0.719975310408098
gene-LOC117903800	NC_048530	11997277	0.307559429408487	1.44078505837082	0.526855124997794
gene-LOC117903802	NC_048530	12022304.5	0.556617232226538	0.476774880357853	-1.0686198677656
gene-LOC117903799	NC_048530	12065534	0.502981182254179	1.4390756099715	0.52514239420834
gene-LOC117903805	NC_048530	12129511	0.000522848534973325	1.76957011462107	0.823398925940652
gene-LOC117903040	NC_048530	12140350	0.0757183828178145	2.39285070339645	1.25873038593249
gene-LOC117898914	NC_048530	12145831	1.22604298144295E-06	1.52375297622352	0.607629038747847
gene-LOC117902763	NC_048530	12163898	0.00165658046529984	1.16963340749446	0.226056423771546
gene-LOC117892347	NC_048530	12228746.5	0.942073342539559	0.989024666762006	-0.0159215919298283
gene-LOC117892341	NC_048530	12229362	0.810676954973674	1.07195555025589	0.10024508419594
gene-LOC117892344	NC_048530	12231733.5	0.532695641988336	0.613470447760742	-0.704934247162046
gene-LOC117894197	NC_048530	12239529.5	0.20962330579762	0.959494122705217	-0.0596541255381062
